sample_role,parent_asin,proposed_device_type,source_domains,main_category,title,categories_evidence,limited_metadata_evidence,original_exclusion_reason,exclusion_gate_categories,supporting_metadata_fields,matched_device_terms,matched_smart_terms,proposed_decision,confidence,audit_label,audit_notes,draft_version,sampling_rank
recovery_candidate,B01HBTC154,smart_switch,Electronics,Computers,"Acer Switch Alpha 12 SA5-271-57DS 12"" Quad HD Touchscreen Detachable Notebook Computer, Intel Core i5-6200U 2.3GHz, 8GB RAM, 128GB SSD, Windows 10",Electronics Computers & Accessories Computers & Tablets Laptops Traditional Laptops,categories: Electronics Computers & Accessories Computers & Tablets Laptops Traditional Laptops | features: Intel Core i5-6200U Processor 2.3GHz 8GB of LPDDR3 Onboard Memory and128GB SSD Drive Integrated Intel HD Graphics and 802.11ac WiFi 12-Inch QHD IPS 10-point multi-touch screen (2160 x 1440) Windows 10 Home | description: …D Graphics 520 - Windows 10 - 12 IPS Multi-Touch Display - QHD 2160 x 1440 Screen Resolution - microSDXC Slot - Detachable Backlit Keyboard Included - 802.11ac Wi-Fi & Bluetooth 4.0 - USB 3.0 / USB 3.1 Type-C | details: Batteries 1 Lithium Ion batteries required. Brand Acer Card Description Integrated Chipset Brand Intel Computer Memory Type Unknown Date First Availab,smart_switch:approved_identity_phrase_absent|smart_switch:required_target_context_absent|smart_switch:smart_evidence_not_in_title_or_categories,approved_identity_phrase_absent|required_target_context_absent|smart_evidence_not_in_title_or_categories,title|features|description,switch,wi fi|wifi,hold,low,insufficient_evidence,Metadata does not clearly establish wall-lighting control.,w3-v1.4.0-draft,f11e3b7883ba3f0943b082b64a414039938f3ef7da6d91c068dbb8ae3cc63303
recovery_candidate,B0B935VPJ9,smart_switch,Electronics,Camera & Photo,"HAWKRAY Wireless Indoor Security Camera, 3MP 2K Resolution 3X Digital Zoom，Battery Powered WiFi（2.4G only Cameras for Home Security System, Day/Night Auto Switch, Motion Detection",Electronics Security & Surveillance,"categories: Electronics Security & Surveillance | features: 【PIR Motion Detection & AI Recognition】: The wireless battery WiFi security cameras with advanced AI technology, can distinguish humans, pets, and vehicles based on the monitoring target you set in App, and send you notifications that really matter. Upgraded PIR sensor sends you real-time alerts when motion is detected so that you don't have to constantly check the app. 【2K HD Live Video and Day/Night Vision】: 3X dig… | details: Best Sellers Rank Electronics 343943 Security & Surveillance Equipment 16064 Brand Hawkray cams Connectivity Technology Wireless Date First Available August 9, 2022 Indoor/Outdoor Usage Indoor Item Weight 4.",smart_switch:approved_identity_phrase_absent|smart_switch:required_target_context_absent,approved_identity_phrase_absent|required_target_context_absent,title|features,switch,alexa|wi fi|wifi,hold,low,insufficient_evidence,Metadata does not clearly establish wall-lighting control.,w3-v1.4.0-draft,f17ea5abc804c14afcdeb41a6ff91931984490dbf005e9711d44d228b3a2b927
recovery_candidate,B079VSVR2G,smart_switch,Electronics,Tools & Home Improvement,Leviton DZPD3-2BW Decora Smart Plug-in Dimmer w/ Z-Wave Plus Technology (2 Pack),Electronics Camera & Photo Video Surveillance Surveillance Cameras Hidden Cameras,"categories: Electronics Camera & Photo Video Surveillance Surveillance Cameras Hidden Cameras | details: Batteries Included? No Batteries Required? No Brand Leviton Connectivity Protocol Z-Wave Connectivity Technology Wireless Controller Type Wink, SmartThings, Amazon Alexa Date First Available November 6, 2018 Is Discontinued By Manufacturer No Item Weight 12.5 ounces Manufacturer Leviton Mounting Type Wall Mount Part Number DZPD3-2BW_K1 Product Dimensions 8 x 6.2 x 4.6 inches Special Feature Portable Special Features …",smart_plug:wrong_product:camera|smart_plug:wrong_product:cameras|smart_switch:approved_identity_phrase_absent,approved_identity_phrase_absent|multi-type conflict,title|details,dimmer,alexa|smart_near_switch|smartthings|z wave,hold,low,insufficient_evidence,Metadata does not clearly establish wall-lighting control.,w3-v1.4.0-draft,f209b34e986eaf5fa0f1b676343a54dc34c810ab1febfd2c2f6c7baabd04d243
recovery_candidate,B00I5W5M12,smart_switch,Electronics,Computers,"NETGEAR 48-Port Gigabit Ethernet Smart Switch (GS748T) - Managed, with 2 x 1G SFP and 2 x 1G Combo, Desktop or Rackmount, and Limited Lifetime Protection",Electronics Computers & Accessories Networking Products Switches,"categories: Electronics Computers & Accessories Networking Products Switches | features: 48 Gigabit Ethernet ports 4 x 1G SFP ports (2 are shared) Smart software with easy-to-use interface offers managed control for secure setup, access, and SNMP (NMS 300) management. Supports desktop or rackmount placement, and includes all the necessary mounting hardware in the box Lifetime Limited Hardware Warranty, Next Business Day Replacement, and 24/7 chat with a NETGEAR expert Energy efficient design compliant w… | description: The NETGEAR GS748T Smart Managed Pro Switch is designed for desktop or rackmount and features 48-Ports of Gigabit Ethernet, 4 x 1Gb SFP ports (2 are shared), ProSAFE Lifetime ",smart_switch:required_target_context_absent|smart_switch:wrong_product:ethernet|smart_switch:wrong_product:port,required_target_context_absent|wrong_product,title|description,switch,smart_near_switch,hold,low,insufficient_evidence,Metadata does not clearly establish wall-lighting control.,w3-v1.4.0-draft,f239d07b5bd3fc0eac3963e700ead2b75652b0b0e5cc696d3b86d3ddae318adf
recovery_candidate,B0932GQP4B,smart_switch,Electronics,Computers,"NETGEAR 8-Port Gigabit Ethernet Smart Switch (GS108T) - Managed, with 1 x PD Port, Optional Insight Cloud Management, Desktop or Wall Mount, Silent Operation, and Limited Lifetime Protection",Electronics Computers & Accessories Networking Products Switches,"categories: Electronics Computers & Accessories Networking Products Switches | features: 8 Gigabit Ethernet ports 1 x PD port Smart software with easy-to-use interface offers managed control for secure setup, access, and SNMP (NMS 300) management. Includes NETGEAR Insight to remotely manage your networks from anywhere. Supports desktop or wall mount placement Energy efficient design compliant with IEEE802.3az Silent operation ideal for noise sensitive environment | description: The NETGEAR GS108Tv3 8-Port Gigabit Smart Managed Pro Switch comes with 2 dedicated SFP ports for fiber uplinks. Fan less, the GS108Tv3 supports perfectly silent desktop operation or wall mounting. The GS108Tv3 Smart ",smart_switch:wrong_product:ethernet|smart_switch:wrong_product:port,wrong_product,title|description|details,switch,smart_near_switch,hold,low,insufficient_evidence,Metadata does not clearly establish wall-lighting control.,w3-v1.4.0-draft,f391cae0613247fddc5aa796dc2a9d0a7ffe65ba586435debf04fc7597e622ef
recovery_candidate,B07H9Z6L5X,smart_switch,Electronics,Computers,"ZYXEL 28-Port Gigabit Ethernet Smart Switch (GS1920-24V2) - Managed, 4X SFP, Optional Nebula Cloud Management, Rackmount, Limited Lifetime Protection",Electronics Computers & Accessories Networking Products Switches,"categories: Electronics Computers & Accessories Networking Products Switches | features: Fast networking performance with 24 Gigabit Ethernet ports and non-blocking full bandwidth of 2,000 Mbps per port with 4 SFP/RJ-45 Ports Operates in 2 management modes, cloud or standalone with the power of NebulaFlex(TM) Rack mount design for easy installation Lifetime hardware warranty, free firmware upgrade support and free technical support for long-term assurance Advanced features like VLAN, QoS, IGMP Snooping,… | description: Zeal 24-port high powered Gigabit | details: Best Sellers Rank Computer Networking Switches 2329 Brand ZYXEL Color 24-port 4x SFP Compatible Devices Desktop Date First Availab",smart_switch:required_target_context_absent|smart_switch:wrong_product:ethernet|smart_switch:wrong_product:port,required_target_context_absent|wrong_product,title,switch,smart_near_switch,hold,low,insufficient_evidence,Metadata does not clearly establish wall-lighting control.,w3-v1.4.0-draft,f3f476a1c46f44b291eb5d046f083c529cb65820e29bfe24f43ae3fe861dee5e
recovery_candidate,B0BB7GG2YB,smart_switch,Electronics,Computers,"ASUS TUF 15.6"" 144Hz IPS Gaming Laptop, 10 Cores Intel 12th Gen i7-12650H, GeForce RTX 3070 TGP 105W MUX Switch, Backlit KB, Wi-Fi 6, Thunderbolt 4, Hi-Res Audio (40GB DDR5 | 2TB PCIe SSD)",Electronics Computers & Accessories Computers & Tablets Laptops Traditional Laptops,"categories: Electronics Computers & Accessories Computers & Tablets Laptops Traditional Laptops | features: …ssors are engineered to deliver enthusiast-level gameplay in smaller slimmer & more portable devices than ever. 【NVIDIA GeForce RTX 3070 TGP 105W MUX Switch】Cutting-edge GPUs offer reliable frame rates for popular games. Experience dependably smooth performance for esports, AAA games, and everything in between. MUX Switch - You can switch to a direct GPU mode that reduces latency and boosts performance by 5%~10% on a… | description: …ast 4800MHz DDR5 RAM power through everyday work & play. Leverage the full gaming performance of the GeForce RTX 3070 Laptop GPU with a dedicated MUX Swi",smart_switch:approved_identity_phrase_absent|smart_switch:required_target_context_absent,approved_identity_phrase_absent|required_target_context_absent,title|features|description,switch,wi fi|wifi,hold,low,insufficient_evidence,Metadata does not clearly establish wall-lighting control.,w3-v1.4.0-draft,f4fd67ed2b75c1b8c9de712298f3bfe3e069b960591b1a488162875bca108d14
recovery_candidate,B00DYAUOT0,smart_switch,Electronics,Cell Phones & Accessories,Belkin WeMo Switch & Motion Sensor (Bundle No Longer Sold by Manufacturer) (Discontinued by Manufacturer),Electronics Security & Surveillance,"categories: Electronics Security & Surveillance | features: …om Anywhere Motion Control your Lamp, never walk into a dark room again You've already got everything you need: WeMo works with your existing Wi-Fi router and any Apple iOS (v5 or higher) and Android smartphones and tablets Modular system - You can add additional WeMo Switches and WeMo Motion sensors easily, any time. Control as much or as little of your house as you want to. Not compatible with Amazon Echo Not compa… | description: The Belkin WeMo Switch and WeMo Motion Kit gives you wireless control of your home appliances and electronics, turning devices of your choice on or off as soon as movement is detected. The sensor plugs ",smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories|smart_plug:wrong_product:motion sensor|smart_switch:approved_identity_phrase_absent|smart_switch:required_target_context_absent|smart_switch:smart_evidence_not_in_title_or_categories,approved_identity_phrase_absent|multi-type conflict|required_target_context_absent|smart_evidence_not_in_title_or_categories,title|features|description|details,switch,ifttt|smartthings|wi fi|wifi|zigbee,hold,low,insufficient_evidence,Metadata does not clearly establish wall-lighting control.,w3-v1.4.0-draft,f557db5a0de21c340edea572ad2e9222a96074390565c54100bb67e9e4892120
recovery_candidate,B010UAB0V2,smart_switch,Electronics,Camera & Photo,Belkin WeMo Light Switch,,"description: Compatible with Alexa and Google Assistant. UPC: 722868979785 Version: VA02. The Wi-Fi enabled WeMo Light Switch allows you to turn lights on and off from anywhere-from across the house, from the backyard, or from the other side of the world. WeMo Light Switch replaces a standard light switch in your home and can be controlled remotely with an Android smartphone or tablet, iPhone, iPad, or iPod touch. It works with y… | details: Date First Available July 3, 2015 Is Discontinued By Manufacturer No Item Weight 8.8 ounces Item model number F7C030fc Manufacturer Belkin Components Product Dimensions 26 x 5.3 x 7.4 inches",smart_switch:smart_evidence_not_in_title_or_categories,smart_evidence_not_in_title_or_categories,title|description,light switch|switch,alexa|google assistant|wi fi|wifi,include,medium,correct_target,"Primary switch identity, wall-lighting context, and connected-control evidence are all present.",w3-v1.4.0-draft,f61ba9dbf2fc93fd29a4e37f9193eb17d2a13b85e53d0c811f16f33b57a942cc
recovery_candidate,B00KE06V9U,smart_switch,Electronics,Computers,"VSTN Acer Aspire Switch 10 ultra-thin Smart Cover Case, only fit Acer Aspire Switch 10 tablet (For Acer Aspire Switch 10, Black II)","Electronics Computers & Accessories Tablet Accessories Bags, Cases & Sleeves Cases","categories: Electronics Computers & Accessories Tablet Accessories Bags, Cases & Sleeves Cases | features: Exclusive design for Acer Aspire Switch 10, Button and port cutouts are designed for the older Switch 10 SW5-011, however, it will also fit the newer Switch 10 SW5-012 with no buttons or ports being obstructed. Foldable front flip gives you perfect viewing angle Premium quality PU leather with microfiber interior Protect and secure your tablet from shocks, scratches and dust Precise cut-outs with full access to all c… | details: Brand Vostrostone Color black Compatible Devices Acer Aspire Switch 10 Date First Available January 15, 2015 Form Factor Case Item Weight 0.01 ounces Item model",smart_switch:approved_identity_phrase_absent|smart_switch:required_target_context_absent,approved_identity_phrase_absent|required_target_context_absent,title|features|details,switch,smart_near_switch,hold,low,insufficient_evidence,Metadata does not clearly establish wall-lighting control.,w3-v1.4.0-draft,f6b1cd238c191ab1b14c57234dd356e4d3e8ad3b6e722b316a5b6ae12780d3a5
recovery_candidate,B0BHFY7WHZ,smart_switch,Electronics,Computers,Lenovo Smart True Wireless Earbuds - Smart Switch Fast Pair - Active Noise Cancelling Earphones with Wireless Charging Case - 28 Hrs Playtime Headphones - 6 Built-in Mics - Bluetooth - White,"Electronics Headphones, Earbuds & Accessories Headphones & Earbuds Earbud Headphones","categories: Electronics Headphones, Earbuds & Accessories Headphones & Earbuds Earbud Headphones | features: …o devices simultaneously, and connect the Lenovo Smart Wireless Earbuds to any combination of phone, laptop or tablet; the earphones automatically switch your audio from one device to the other Lenovo Smart Wireless Earbuds dynamically adjust noise cancellation intensity in relation to your environment with smart adaptive noise cancelling, which can reduce up to 36 dB of ambient noise Listen to your tunes or podcasts… | description: Enjoy true wireless audio convenience, made smart, with Lenovo Smart Switch True Wireless Earbuds. Exceptionally convenient, these wireless in-ear headph",smart_switch:required_target_context_absent,required_target_context_absent,title|features|description,switch,smart_near_switch,hold,low,insufficient_evidence,Metadata does not clearly establish wall-lighting control.,w3-v1.4.0-draft,f9dc9b8acb160e4f773de3d048ea21d98c003278da31b484387a71b5d36fa8a9
